Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,SMA,RSI,buy_signal,sell_signal,action
azuki,7.4,12.1,7.4,72,1659916800,613.3507864077669,8.437425249999993,41.02681533101082,0,1,1
azuki,7.0,20.0,7.0,162,1660003200,1382.8223042454183,8.286925249999992,36.34556719570439,0,1,1
azuki,7.25,13.3,7.25,90,1660089600,754.7591999999999,8.198925249999993,41.55544945939916,0,1,1
azuki,7.08,70.0,7.0,126,1660176000,1415.505416477014,8.065425249999993,38.85250450457256,0,1,1
azuki,7.08,9.2,7.08,54,1660262400,428.32704314356295,7.960425249999995,38.85250450457256,0,1,1
azuki,6.904187696778554,80.0,6.25,558,1661385600,5259.250518875582,7.855634634838923,35.1572490169845,0,1,1
azuki,7.351568334578043,88.0,7.276146844660194,198,1661472000,2483.624414337013,7.823213051567825,50.217709737585196,0,0,0
azuki,7.50255,11.11,7.126529681932367,144,1661558400,1232.989078091594,7.7858405515678255,54.660078719517855,0,0,0
azuki,7.4,10.75,7.4,84,1661644800,762.7438499462214,7.750840551567826,50.81048776219188,0,0,0
azuki,7.25531,15.5,7.25531,60,1661731200,562.1232600000001,7.689106051567826,45.196608767811284,0,1,1
azuki,7.98,9.7,7.98,36,1661817600,317.82000000000005,7.674680801567826,67.60502300202879,1,0,-1
azuki,7.3,25.5,7.3,72,1661904000,702.0865275000002,7.605180801567826,45.691719634627596,0,1,1
azuki,7.15,9.0,7.15,60,1661990400,480.189545215258,7.537680801567826,41.94301762889577,0,1,1
azuki,6.6450099090027,20.0,6.6450099090027,96,1662076800,961.2230678628744,7.469931297017962,31.178395535513097,0,1,1
azuki,7.25,12.0,7.25,42,1662163200,385.0094631936,7.382431297017962,50.28558679167301,0,0,0
azuki,8.0,8.3,8.0,12,1662249600,97.8,7.382431297017962,65.24013154169931,1,0,-1
azuki,7.000299034925,12.0,7.000299034925,90,1662336000,717.4104873260908,7.319946248764213,43.458698283712174,0,1,1
azuki,6.6,11.2,6.6,66,1662422400,522.63519589551,7.299946248764212,37.23624125804632,0,1,1
azuki,6.65,12.0,6.65,84,1662508800,639.6702608850746,7.262446248764212,38.60866352097151,0,1,1
azuki,7.19,9.59,7.19,24,1662768000,193.674,7.199446248764213,52.600788997997306,0,0,0
azuki,6.598900000000001,20.0,6.5,174,1663027200,1387.0153543640038,7.159391248764213,40.096471948613704,0,1,1
azuki,7.0125,8.0,7.0125,42,1663113600,318.5155387288413,7.1600162487642125,50.4077228081377,0,0,0
azuki,6.82,9.0,6.82,78,1663200000,620.0342595834181,7.138516248764212,45.81925977503063,0,1,1
azuki,6.88,9.99,6.88,78,1663286400,626.4440686150865,7.128516248764211,47.674970056017074,0,1,1
azuki,8.0,23.99,7.9082438656,564,1663372800,5678.729865980808,7.174516248764211,70.91721333139587,1,0,-1
azuki,8.780920679339035,13.0,8.780920679339035,78,1663459200,789.9643240760341,7.268352897892234,79.03398545686913,1,0,-1
azuki,9.135669874784332,105.0,8.71113,228,1663545600,2909.509119693187,7.357557974902548,81.90212016450201,1,0,-1
azuki,10.0,16.5,9.50475093772562,402,1663632000,4560.911853902203,7.482430474902547,87.22470717418831,1,0,-1
azuki,10.999995,105.5,10.95,240,1663718400,4083.826517168679,7.662430224902548,91.03694091084394,1,0,-1
azuki,10.288248087784366,65.0,9.888742875609736,180,1663804800,2823.282545780365,7.814077129291765,71.93815611798566,1,0,-1
azuki,9.0,25.0,8.780920679339035,174,1663891200,2084.717531829115,7.865077129291765,48.783260386351095,0,0,0
azuki,8.63,100.0,8.63,96,1663977600,2107.589456131914,7.931577129291765,43.729962885971915,0,0,0
azuki,8.375758293838862,25.5,8.375758293838862,90,1664064000,961.7957937423934,7.9928650439837075,40.15706132051638,0,0,0
azuki,8.168998899750363,11.9,8.112213405909,108,1664150400,978.7206169886329,8.06906449352109,37.07755238027198,0,0,0
azuki,8.051,13.0,8.051,90,1664236800,804.9894583140782,8.109114493521089,35.15436532499532,0,1,1
azuki,7.95315039795,14.0,7.95315039795,90,1664323200,866.0895514594799,8.106772013418588,33.3607182984452,0,1,1
azuki,9.0,13.5,9.0,84,1664409600,876.5568074649204,8.206757061672338,60.38864234045563,1,0,-1
azuki,8.403517305536774,100.0,8.2050099014947,108,1664496000,1622.4772617798033,8.296932926949179,46.85385876954629,0,0,0
azuki,9.36,14.5,9.36,48,1664582400,529.0958590050333,8.43243292694918,63.32844870088338,1,0,-1
azuki,9.42069,12.5,9.42069,42,1664668800,444.42414,8.543967426949179,64.2084304273972,1,0,-1
azuki,9.2511,18.0,9.2511,54,1664755200,609.6066000000001,8.676577426949178,59.24281402804738,1,0,-1
azuki,9.8,18.0,9.8,96,1664841600,1107.45,8.81595242694918,68.95600148798933,1,0,-1
azuki,8.956539092925816,14.6,8.956539092925816,48,1664928000,529.1192345575549,8.922779381595472,47.30266141669742,0,0,0
azuki,9.652643167505545,15.0,9.652643167505545,60,1665014400,676.1300351901672,9.061411539970749,60.19674868620574,1,0,-1
azuki,8.755,17.0,8.755,96,1665100800,1039.1391128112944,9.099161539970748,43.170230201193164,0,1,1
azuki,9.2,120.0,9.2,54,1665187200,1443.3,9.120115506003796,51.64554115105485,1,0,-1
azuki,9.6,60.0,9.6,96,1665273600,1371.48,9.14333201226458,58.58529832886944,1,0,-1
azuki,9.5,15.0,9.5,114,1665360000,1225.828176185134,9.11833201226458,56.07056076760198,1,0,-1
azuki,10.2,130.0,10.2,54,1665446400,1500.0,9.078332262264578,68.06498088391967,1,0,-1
azuki,9.8,14.5,9.8,54,1665532800,617.52,9.05391985787536,56.95683853685467,1,0,-1
azuki,9.0092,200.0,8.9,108,1665619200,2437.962,9.054379857875361,40.58761917357599,0,1,1
azuki,9.4,27.0,9.16,216,1665705600,2796.6925326118503,9.092879857875362,49.54505557009977,0,0,0
azuki,9.4,32.0,9.3,348,1665792000,5141.072184155721,9.144091943183419,49.54505557009976,0,0,0
azuki,9.694845956480131,150.0,9.212,606,1665964800,9669.135889573765,9.220384296019907,57.15925784519549,1,0,-1
azuki,10.1001,40.0,9.1651089922207,276,1666051200,3696.3569723615424,9.322839296019907,65.97987183371706,1,0,-1
azuki,10.573465,37.0,10.094,120,1666137600,1802.88345,9.453855026122408,73.8431838746743,1,0,-1
azuki,10.0025,31.5,10.0,102,1666224000,1317.285,9.503980026122408,54.75981994647115,1,0,-1
azuki,10.0,135.0,10.0,96,1666310400,1978.023,9.583804160845569,54.68247477353694,1,0,-1
azuki,9.6,29.0,9.5,174,1666396800,2222.601,9.595804160845567,42.63778033579859,0,0,0
azuki,9.946125,26.0,9.799637203791468,342,1666483200,4212.125339696184,9.622075910845567,53.67472001182145,1,0,-1
azuki,10.256317836335135,28.5,10.094,162,1666569600,2128.000907018011,9.672336802662324,61.889192501969916,1,0,-1
azuki,10.3992,30.0,10.2,168,1666656000,2178.435845905421,9.702296802662323,65.41977016589853,1,0,-1
azuki,9.907760678251725,60.0,9.858052514739654,222,1666742400,3166.686990815916,9.749857881928618,46.78554897952951,0,0,0
azuki,10.0997,30.0,10.094,120,1666828800,1667.769,9.772210723553341,53.282188741716176,1,0,-1
azuki,10.094,21.5,9.619,186,1666915200,2374.1082410837457,9.839160723553341,53.041808682792116,1,0,-1
azuki,10.222,31.6,10.222,90,1667001600,1231.9305529234318,9.890260723553343,58.320044121072875,1,0,-1
azuki,10.010299018072,27.4,3.7754,156,1667088000,2013.0624999552952,9.910775674456943,47.323069568237194,0,0,0
azuki,10.5,43.0,10.49,156,1667174400,2207.0862,9.960775674456944,65.90980112253288,1,0,-1
azuki,10.7,20.0,10.55,132,1667260800,1715.82,9.985775674456942,71.11323975716442,1,0,-1
azuki,10.05225,22.0,10.0,120,1667347200,1458.8940000000002,9.998388174456943,43.95287379454927,0,0,0
azuki,10.35,87.0,10.35,54,1667433600,1161.9540000000002,10.065428174456944,54.039087331472835,1,0,-1
azuki,9.886825000000002,15.0,9.1615,120,1667520000,1338.0408,10.089769424456943,40.031101289306726,0,1,1
azuki,11.0,24.0,11.0,48,1667606400,796.5,10.169769424456943,66.28586327640319,1,0,-1
azuki,10.05521356503445,35.0,10.05521356503445,66,1667692800,1055.6640813902068,10.18778780488466,45.26254716773768,0,1,1
azuki,10.19815,33.5,10.1,114,1667779200,1505.802,10.19269030488466,48.35987313876885,0,0,0
azuki,9.79,21.0,9.5,138,1667865600,1664.652975088438,10.15351705488466,40.23380741230629,0,1,1
azuki,8.67,15.5,8.01,264,1667952000,2603.367442729619,10.08689205488466,25.523029584173113,0,1,1
azuki,8.675818172711113,125.0,8.434782608695654,228,1668038400,2921.7693088317496,10.020682963520214,25.6994363393307,0,1,1
azuki,8.653783981012104,90.0,8.5,228,1668124800,3133.3404624281907,9.97337216257082,25.414469201372842,0,1,1
azuki,8.582027958017095,46.0,8.5,162,1668211200,1823.0700112263637,9.905167310471676,24.31685470982477,0,1,1
azuki,8.6,35.0,8.333,162,1668297600,1763.178,9.822351418654918,25.32653566789871,0,1,1
azuki,8.0,50.0,8.0,174,1668384000,1961.28558,9.702391418654917,16.26900484254206,0,1,1
azuki,8.7,20.0,8.55,144,1668470400,1472.5651496974372,9.642003384742331,44.96971301819091,0,1,1
azuki,8.9,17.25,8.777,270,1668556800,2795.9556060365994,9.58201838474233,50.97170140796713,0,0,0
azuki,9.361,150.0,9.36,168,1668643200,3538.7574000000004,9.54536838474233,62.69482611111202,0,0,0
azuki,9.73986,100.0,9.65,228,1668729600,2999.405887936477,9.52126138474233,70.05120049383055,1,0,-1
azuki,9.9315,17.0,9.5,228,1668816000,2608.234025370847,9.51732143383873,73.37137504167058,1,0,-1
azuki,9.47525232097237,22.0,9.45,144,1668902400,1678.8435139258345,9.466084049887348,55.1698486701565,1,0,-1
azuki,9.25,13.5,9.0,132,1668988800,1379.952378358661,9.393584049887348,47.84503404080811,0,1,1
azuki,9.2235,12.5,9.1,114,1669075200,1178.088,9.352146549887348,46.92877002741779,0,1,1
azuki,8.712560853844993,13.9551,8.5,108,1669161600,1088.5192655690198,9.270274592579598,32.10894408920309,0,1,1
azuki,8.999,12.025,8.5,138,1669248000,1348.3221652173916,9.225883342579596,44.41072867374798,0,1,1
azuki,9.12894,13.5,9.1088,120,1669334400,1274.761506,9.132330342579596,49.59026057231353,0,1,1
azuki,9.4,39.0,9.35,144,1669420800,1783.6284,9.099569664327875,59.44374729678796,1,0,-1
azuki,9.79,24.0,9.35,366,1669507200,4128.69608338994,9.079162164327874,69.99274033519657,1,0,-1
