Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,Prediction_Start
boredapeyachtclub,61.8,88.5,61.8,78,1665187200,5704.26,False
boredapeyachtclub,67.0,82.8888,67.0,36,1665273600,2761.4328,False
boredapeyachtclub,73.69,86.0,73.69,36,1665360000,2846.64,False
boredapeyachtclub,70.11,109.0,70.11,78,1665446400,6356.205,False
boredapeyachtclub,69.69,87.5,69.69,72,1665532800,5338.679999999999,False
boredapeyachtclub,69.99,89.0,69.99,96,1665619200,7207.08,False
boredapeyachtclub,70.6,140.0,70.6,36,1665705600,3117.6000000000004,False
boredapeyachtclub,72.69,100.0,72.69,42,1665792000,3305.880000000001,False
boredapeyachtclub,70.36,118.0,70.36,66,1665878400,5441.1954000000005,False
boredapeyachtclub,72.8,75.0,72.8,12,1665964800,886.8,False
boredapeyachtclub,72.42069,89.0,72.42069,48,1666051200,3712.74414,False
boredapeyachtclub,73.0,120.611,73.0,60,1666137600,5239.284855296194,False
boredapeyachtclub,71.52,111.0,71.52,48,1666224000,4111.32,False
boredapeyachtclub,71.2,110.0,71.2,78,1666310400,6082.860000000001,False
boredapeyachtclub,68.26,90.5,68.26,42,1666396800,3289.68,False
boredapeyachtclub,69.69,87.0,69.69,42,1666483200,3178.14,False
boredapeyachtclub,70.0,111.4504157100506,70.0,18,1666569600,1507.8013470415096,False
boredapeyachtclub,9.0,107.5,9.0,78,1666656000,5866.3362,False
boredapeyachtclub,65.97,91.0,65.97,84,1666742400,6422.145925926001,False
boredapeyachtclub,68.8,88.88,68.8,30,1666828800,2308.08,False
boredapeyachtclub,69.0,100.0,69.0,18,1666915200,1430.52,False
boredapeyachtclub,65.7,88.0,65.7,48,1667001600,3467.9801999999995,False
boredapeyachtclub,64.0,85.0,64.0,30,1667088000,2186.94,False
boredapeyachtclub,62.5,187.187,62.5,96,1667174400,7056.396000000001,False
boredapeyachtclub,65.0,95.0,65.0,66,1667260800,5040.4295999999995,False
boredapeyachtclub,63.55,215.0,63.55,54,1667347200,4420.44,False
boredapeyachtclub,56.7,73.5,56.7,30,1667433600,1944.8664,False
boredapeyachtclub,64.0,90.0,64.0,78,1667520000,5409.6006,False
boredapeyachtclub,64.0,71.68,64.0,24,1667606400,1636.08,False
boredapeyachtclub,59.8,78.0,59.8,24,1667692800,1630.8,False
boredapeyachtclub,61.5,350.0,61.5,54,1667779200,5697.8592,False
boredapeyachtclub,63.0,325.0,63.0,78,1667865600,6829.7699999999995,False
boredapeyachtclub,59.2,83.0,58.5,156,1667952000,10193.1816,False
boredapeyachtclub,55.0,125.0,54.77,162,1668038400,10758.6438,False
boredapeyachtclub,57.75,82.0,57.069,210,1668124800,13329.432599999998,False
boredapeyachtclub,56.36,86.0,55.76,162,1668211200,9974.37,False
boredapeyachtclub,53.25,65.0,53.25,84,1668297600,4885.2408000000005,False
boredapeyachtclub,47.94,100.0,47.301,216,1668384000,12236.973599999998,False
boredapeyachtclub,48.1225,123.0,0.1,468,1668470400,26694.558900000004,False
boredapeyachtclub,57.2728,69.69,56.5,174,1668556800,10662.436740000005,False
boredapeyachtclub,35.0,613.069,35.0,78,1668643200,7870.9742999994,False
boredapeyachtclub,57.73725,90.0,57.73725,66,1668729600,4436.9427000000005,False
boredapeyachtclub,57.5,80.0,57.5,36,1668816000,2519.7,False
boredapeyachtclub,50.0,74.0,50.0,54,1668902400,3240.477,False
boredapeyachtclub,54.91,101.3,54.69,156,1668988800,9701.449266999813,False
boredapeyachtclub,55.68,77.0,55.55,162,1669075200,9893.5674,False
boredapeyachtclub,56.49,800.0,55.6799,204,1669161600,18070.8594,False
boredapeyachtclub,60.23,780.0,60.0,168,1669248000,15089.3178,False
boredapeyachtclub,61.025000000000006,113.5,61.0,102,1669334400,6854.8985999999995,False
boredapeyachtclub,63.0,85.0,60.99,348,1669420800,23749.9098,False
boredapeyachtclub,68.5,86.88,67.5,168,1669507200,12332.9256,False
boredapeyachtclub,65.0,93.80943040619483,65.0,126,1669593600,8966.533955307144,False
boredapeyachtclub,66.06,130.0,66.06,42,1669680000,3285.3,False
boredapeyachtclub,66.0,120.0,66.0,66,1669766400,5043.285599999999,False
boredapeyachtclub,16.0,69.0,16.0,42,1669852800,2440.0806,False
boredapeyachtclub,64.0,105.0,64.0,36,1669939200,2623.0200000000004,False
boredapeyachtclub,65.1,81.0,65.1,48,1670025600,3315.2892,False
boredapeyachtclub,64.2,82.0,64.2,78,1670112000,5520.12,False
boredapeyachtclub,65.003,140.0,65.003,72,1670198400,5556.3276000000005,False
boredapeyachtclub,64.0735,280.0,63.0,120,1670284800,9686.456439,False
boredapeyachtclub,65.0,94.8,65.0,60,1670371200,4237.92,False
boredapeyachtclub,64.0,420.69,64.0,126,1670457600,10726.804139999998,False
boredapeyachtclub,64.01,540.0,64.0,126,1670544000,11047.0518,False
boredapeyachtclub,64.59,84.2,64.42,366,1670630400,24870.581399999995,False
boredapeyachtclub,65.03,108.0,0.679,282,1670716800,18936.2814,False
boredapeyachtclub,65.7,82.0,65.5,390,1670803200,26231.6844060606,False
boredapeyachtclub,66.0,140.0,60.06,588,1670889600,40155.0342,False
boredapeyachtclub,63.04,68.6316,61.0,636,1670976000,41370.02219999999,False
boredapeyachtclub,62.95,90.0,62.8505,294,1671062400,18987.0625869577,False
boredapeyachtclub,64.2,125.0,63.42,252,1671148800,17399.2266,False
boredapeyachtclub,62.51605000000001,88.0,59.69,468,1671235200,31068.363299999943,False
boredapeyachtclub,63.45,120.0,35.0,504,1671321600,33058.43999999999,False
boredapeyachtclub,56.25,72.0,14.825,264,1671408000,16580.609999999997,False
boredapeyachtclub,64.15,72.1224,60.99,516,1671494400,33210.6504,False
boredapeyachtclub,63.375,250.0,59.5959,360,1671580800,25922.325599999996,False
boredapeyachtclub,65.9,72.0,63.0,216,1671667200,14740.788,False
boredapeyachtclub,67.0,147.0,65.2,372,1671753600,27100.985999999997,False
boredapeyachtclub,68.5,74.0,58.0,276,1671840000,18942.24,False
boredapeyachtclub,68.74,88.0,68.74,132,1671926400,9377.082,False
boredapeyachtclub,71.3,111.0,71.3,60,1672012800,4853.280000000001,False
boredapeyachtclub,68.99,100.0,0.001,276,1672099200,20284.532400000004,False
boredapeyachtclub,72.72,114.0,71.0,180,1672185600,14832.334800000002,False
boredapeyachtclub,71.6,130.0,66.0,246,1672272000,19611.000000000004,False
boredapeyachtclub,68.0,97.3333,68.0,102,1672358400,7365.559800000001,False
boredapeyachtclub,61.88,100.0,61.75,162,1672444800,11715.274200000002,False
boredapeyachtclub,3.4719500000000494,100.0,0.001,102,1672531200,7257.512399999999,False
boredapeyachtclub,72.75,115.0,68.99,174,1672617600,13932.049260000002,False
