Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,Prediction_Start
mekaverse,0.43,0.78,0.43,90,1673222400,48.9702,False
mekaverse,0.4,1.5,0.4,186,1673308800,94.85508000000002,False
mekaverse,0.2452449999999999,0.989,0.2,162,1673395200,73.64319000000002,False
mekaverse,0.41021,0.48139,0.41021,36,1673481600,15.988086666666003,False
mekaverse,0.41,0.68,0.41,84,1673568000,39.06786,False
mekaverse,0.3565,0.535,0.35,234,1673654400,91.57085999999995,False
mekaverse,0.33,0.95,0.32,336,1673740800,121.33134000000008,False
mekaverse,0.33,0.4072,0.33,42,1673827200,15.0468,False
mekaverse,0.15,1.1963,0.15,36,1673913600,27.1236,False
mekaverse,0.31256,1.89,0.31101,132,1674000000,83.3241594,False
mekaverse,0.31125,0.42,0.3108,132,1674086400,45.1065,False
mekaverse,0.3111,1.77,0.3,156,1674172800,64.21731333333332,False
mekaverse,0.34,0.599,0.34,90,1674259200,35.02626000000001,False
mekaverse,0.34,1.0812,0.34,114,1674345600,48.23046,False
mekaverse,0.34907,0.69,0.34907,66,1674432000,27.36996000000001,False
mekaverse,0.34303,0.385,0.34303,72,1674518400,26.28138,False
mekaverse,0.3323195,0.445,0.331,108,1674604800,38.845637999999994,False
mekaverse,0.31,0.374,0.31,132,1674691200,44.6115,False
mekaverse,0.28,0.5,0.27203,276,1674777600,83.54802000000001,False
mekaverse,0.1527200000798884,0.55,0.001,288,1674864000,79.27824280877606,False
mekaverse,0.25,0.65,0.19,192,1674950400,52.7748,False
mekaverse,0.25,0.55,0.25,66,1675036800,22.0836,False
mekaverse,0.2456,0.27,0.2456,48,1675123200,12.2136,False
mekaverse,0.184,0.45,0.184,42,1675209600,11.92524,False
mekaverse,0.23,1.0,0.23,102,1675296000,35.34852000000001,False
mekaverse,0.132132,0.2617,0.132132,60,1675382400,13.682412,False
mekaverse,0.22,0.3158,0.22,60,1675468800,14.00952,False
mekaverse,0.1881,0.48,0.1881,96,1675555200,22.460159999999995,False
mekaverse,0.20864,0.287,0.20864,42,1675641600,9.62304,False
