Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
doodles-official,11.324,20.0,11.324,60,1657670400,887.4180000000001
doodles-official,12.2,16.0,12.2,72,1657756800,1013.64
doodles-official,13.59,18.0,13.59,36,1657843200,538.38
doodles-official,12.3009,18.6,12.3009,42,1657929600,618.8453999999999
doodles-official,11.5999069,17.0,11.599734,114,1658016000,1483.5676275
doodles-official,11.111,13.89,11.111,66,1658102400,851.46198
doodles-official,10.511898,15.5,10.5,102,1658188800,1227.68016
doodles-official,10.5001,80.0,10.4,126,1658275200,1951.2492
doodles-official,10.12,17.0,10.12,114,1658361600,1311.2412
doodles-official,10.123999999999999,42.99,10.12,102,1658448000,1403.844
doodles-official,10.0,11.7,10.0,42,1658534400,460.20000000000005
doodles-official,9.601,11.04,9.601,54,1658620800,561.9000599999999
doodles-official,8.88,11.4,8.88,96,1658707200,949.575
doodles-official,9.22,10.9,9.22,72,1658793600,719.5613999999999
doodles-official,9.28101,14.0,9.05,126,1658880000,1325.66406
doodles-official,9.8,12.5,8.8,132,1658966400,1410.4173000000003
doodles-official,9.76,14.0,9.76,48,1659052800,528.7788
doodles-official,9.031,12.3,9.031,42,1659139200,418.152
doodles-official,8.5,12.5,8.5,42,1659225600,440.4018
doodles-official,8.691,28.0,8.691,96,1659312000,1086.666
doodles-official,9.19,14.0,9.19,42,1659398400,469.62
doodles-official,9.0,14.38,9.0,42,1659484800,436.67999999999995
doodles-official,9.022,15.0,9.022,36,1659571200,382.512
doodles-official,8.7,13.5,8.7,78,1659657600,744.8879999999999
doodles-official,8.332450000000001,26.0,8.207,114,1659744000,1168.002
doodles-official,8.85,10.0,8.85,36,1659830400,337.32
doodles-official,8.11455,11.75,8.11,102,1659916800,945.90629994
doodles-official,8.0,9.5,8.0,54,1660003200,469.79999999999995
doodles-official,7.8,13.0,2.5,126,1660089600,1090.416
doodles-official,7.674469683325951,12.0,7.400299095217,114,1660176000,1014.154194571302
doodles-official,6.85482,8.4,6.85482,48,1660262400,368.47632
doodles-official,7.095,13.0,7.0,120,1660348800,966.1800000000001
doodles-official,7.25,9.5,6.5511,126,1660435200,994.8534
doodles-official,6.53,25.5,6.3292,150,1660521600,1253.5841999999998
doodles-official,6.1809,9.0,6.17,288,1660608000,2023.9998000000003
doodles-official,6.35,31.0,5.8,312,1660694400,2670.7492139999995
doodles-official,6.9,10.6,6.9,84,1660780800,658.92
doodles-official,6.15,8.02,6.002,138,1660867200,967.5720000000001
doodles-official,6.0,7.88,6.0,96,1660953600,658.8954
doodles-official,5.9073,8.4,5.817,108,1661040000,715.3260000000001
doodles-official,6.349,13.5,6.29,168,1661126400,1307.5879260000002
doodles-official,6.4,8.99,6.4,90,1661212800,686.34
doodles-official,6.67,11.69,6.67,84,1661299200,654.87
doodles-official,0.22,16.22,0.2,144,1661385600,1046.8740000000003
doodles-official,6.92,10.5,6.92,96,1661472000,778.74
doodles-official,6.85,12.0,6.85,60,1661558400,473.47407359999994
doodles-official,6.9115,8.9,6.9115,78,1661644800,605.78394
doodles-official,6.7502,10.0,6.7502,96,1661731200,764.0766
doodles-official,7.5,9.88,7.5,84,1661817600,718.7279999999998
doodles-official,7.5,9.5,7.5,42,1661904000,345.042
doodles-official,7.2125,10.6,7.2125,66,1661990400,536.7306
doodles-official,6.77,37.0,6.77,72,1662076800,742.6919999999999
doodles-official,7.01,13.5,7.01,36,1662163200,319.134
doodles-official,6.75,9.0,6.75,42,1662249600,321.23339999999996
doodles-official,7.05,9.5,7.05,54,1662336000,433.494
doodles-official,7.0,11.0,7.0,66,1662422400,545.922
doodles-official,6.82,27.69,6.82,36,1662508800,381.06
doodles-official,7.0,10.0,7.0,54,1662595200,425.4
doodles-official,6.5505,10.0,6.5505,66,1662681600,501.41700000000003
doodles-official,6.6111,8.3,6.6111,54,1662768000,400.98654000000005
doodles-official,6.6015,7.15,6.6015,48,1662854400,332.16900000000004
doodles-official,6.557725,15.0,6.5565,108,1662940800,855.8400426540284
doodles-official,7.1,37.0,6.5,1014,1663027200,8874.975198992131
doodles-official,6.650331753554504,8.99,6.4,120,1663113600,886.6998426540283
doodles-official,6.2625,12.99,6.25,102,1663200000,741.3
doodles-official,6.85,8.95,6.85,78,1663286400,588.3096
doodles-official,6.9,14.0,6.9,90,1663372800,717.8561400000001
doodles-official,7.6,14.5,7.38,192,1663459200,1645.3109399999998
doodles-official,7.8,9.5,7.8,96,1663545600,838.16994
doodles-official,8.0,10.1,8.0,36,1663632000,331.08000000000004
doodles-official,7.8,8.88,7.8,36,1663718400,294.18
doodles-official,7.21,46.5,7.21,54,1663804800,669.3762
doodles-official,6.5,12.5,6.5,84,1663891200,700.8210426540285
