Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
otherdeed,1.2705,35.0,1.250051,2016,1671321600,3747.520733709563
otherdeed,1.2779,14.75,1.2,2904,1671408000,5242.690444032052
otherdeed,1.2953182418397775,12.8002,0.06969,3360,1671494400,5866.518960298422
otherdeed,1.3,19.2,1.182,2856,1671580800,5109.934262839605
otherdeed,1.39,70.0,0.01,6762,1671667200,14233.38223356043
otherdeed,1.51,40.69,0.57,7782,1671753600,15099.597815176745
otherdeed,1.4,14.49,1.1,5838,1671840000,9915.170595518675
otherdeed,1.3756208213425913,15.0,1.3693,4206,1671926400,7476.022821308857
otherdeed,1.43,17.0,1.35,3714,1672012800,6861.724297222175
otherdeed,1.429005,19.5,0.1,14382,1672099200,25190.70762653225
otherdeed,1.42,21.7,1.28,5712,1672185600,11262.994274570652
otherdeed,1.37,68.0,0.01,6456,1672272000,11522.710572532424
otherdeed,1.2789509966406825,18.0,0.001,6486,1672358400,9640.99491089308
otherdeed,1.0,17.99,0.003,5922,1672444800,9836.568332881596
otherdeed,1.2718584381815856,16.19,0.001,5010,1672531200,8590.910009445965
otherdeed,1.2732309827776627,17.69,1.26,2550,1672617600,4648.936461341795
otherdeed,1.3,15.0,1.13201,1704,1672704000,3146.8670381357347
otherdeed,1.31,20.0,0.001,1698,1672790400,4456.9131064260355
otherdeed,1.34,17.2,1.325031,2586,1672876800,5541.796477306398
otherdeed,1.4399,17.6,1.3605,2970,1672963200,7059.412347855798
otherdeed,1.462,19.5,1.4222,2586,1673049600,6295.144112583529
otherdeed,1.46,18.5,1.28,3720,1673136000,6966.502401920635
otherdeed,1.42,35.0,0.001,4200,1673222400,7374.019430180437
otherdeed,1.36,20.3,0.1880479029660654,2544,1673308800,4636.069794845164
otherdeed,1.3588965377592057,20.3,0.7,2616,1673395200,5149.832541706261
otherdeed,1.32,20.0,1.32,2820,1673481600,5240.550258606295
otherdeed,1.3,20.0,1.149,2136,1673568000,4273.520101698413
otherdeed,1.297529472858223,186.69,1.2801,2094,1673654400,5290.560521949334
otherdeed,1.3010796525466553,93.0,0.31,1422,1673740800,3220.1804251688404
otherdeed,1.31,12.8643,1.2502604882226689,2784,1673827200,4199.2302902540005
otherdeed,1.29,14.69,1.25,1590,1673913600,2653.108266205859
otherdeed,1.2530344999999998,11.65,1.0,2022,1674000000,3231.9520325413687
otherdeed,1.2059,88.0,1.1882,1782,1674086400,3985.373406202433
otherdeed,1.21,185.0,1.18,1716,1674172800,4015.9593867159733
otherdeed,1.29,14.2,0.05,4050,1674259200,6608.056280217936
otherdeed,1.3208532446458874,15.0754,1.295,1470,1674345600,2961.1894034527845
otherdeed,1.3331,155.0,1.2563,2952,1674432000,6786.974333339451
otherdeed,1.3635682199003116,15.288,1.35,5052,1674518400,8424.669233660148
otherdeed,1.377,18.5,1.3,1950,1674604800,4362.824659666504
otherdeed,1.4316839606153446,18.5,1.4,1956,1674691200,4667.3254223926915
otherdeed,1.5332600186284744,17.5,1.5,4374,1674777600,9736.227200498019
otherdeed,1.6,15.8054,1.53011,2496,1674864000,5444.289620491946
otherdeed,1.7,22.0,1.67,4584,1674950400,10661.700810025332
otherdeed,1.8,22.5,1.7143,5544,1675036800,11538.089236137688
otherdeed,1.71,17.15,0.00318,6756,1675123200,12936.464893861335
otherdeed,1.63,22.0,0.02,4446,1675209600,8784.436104071978
otherdeed,1.5736232634893281,34.5,1.4001,3480,1675296000,6712.006378616717
otherdeed,1.615,90.88,1.5801099,1938,1675382400,5476.665326703182
otherdeed,1.75,33.3,0.001,6438,1675468800,12522.739802149477
otherdeed,1.67,25.0,0.001,6198,1675555200,11987.123970560051
otherdeed,1.66,20.88,1.60101,4584,1675641600,9306.250907285043
otherdeed,1.682,20.5,1.601,5010,1675728000,10335.189703027812
otherdeed,1.64588455,19.0,1.6,3108,1675814400,6627.2915788955825
otherdeed,1.64,20.99,1.61,6936,1675900800,12654.406481689439
otherdeed,1.5,182.5,1.498,4590,1675987200,10700.908067287273
otherdeed,1.51,20.0,1.4502,1998,1676073600,4579.318391442345
otherdeed,1.515860439755334,40.0,0.01,2130,1676160000,5565.8708442646885
otherdeed,1.524,95.0,1.249006,3894,1676246400,8142.364561944272
otherdeed,1.5300000000000007,18.99,1.3266,4074,1676332800,7728.650716881824
otherdeed,1.65,26.0,0.3516775971865792,15198,1676419200,33260.18423758424
otherdeed,1.89,27.0,0.19419,29082,1676505600,62376.88747868423
otherdeed,1.86,22.0,1.8,14754,1676592000,31027.32504114709
otherdeed,1.989,46.0,1.652,17382,1676678400,36518.57121624927
otherdeed,2.0195,17.979,1.8144,16704,1676764800,35630.06198639212
otherdeed,2.012,22.69,0.001,15204,1676851200,32328.27315652131
otherdeed,2.017,35.0,1e-18,6330,1676937600,14772.385374975629
otherdeed,2.01,35.0,1.9,21240,1677024000,45234.622229496235
otherdeed,1.93,20.25,1.21,13146,1677110400,27378.250243170143
otherdeed,1.73,19.4,1.699,13002,1677196800,26433.562267806537
otherdeed,1.7,18.0,1.67,8886,1677283200,17276.289772910146
otherdeed,1.68,21.053,1.375,7818,1677369600,15629.221986780629
otherdeed,1.8,46.8,1.749,3084,1677456000,8476.391968929911
otherdeed,1.80999525,29.0,1.7621,8262,1677542400,17807.108077547793
otherdeed,1.8042,25.0,1.795,2526,1677628800,6480.623163000015
otherdeed,1.805,105.0,0.7374993854171789,3144,1677715200,8784.571858600206
otherdeed,1.78,100.0,0.182,8742,1677801600,18168.785849344407
otherdeed,1.753,23.5,0.39978251831003936,2616,1677888000,6731.565173701806
otherdeed,1.769995,20.2,0.0001,1302,1677974400,4294.7059864667035
otherdeed,1.7759,60.6061,1.685512,2274,1678060800,10603.59900419991
otherdeed,1.77599,26.78,0.01,4950,1678147200,16675.8292654171
otherdeed,1.82,22.1106,0.2,4914,1678233600,11162.139924686957
otherdeed,1.85,73.0,0.42444544570036763,7080,1678320000,16591.42438319829
otherdeed,1.74,18.5,1.6,5292,1678406400,12159.156990645411
otherdeed,1.6,15.99,1.584716,4866,1678492800,9348.856710456917
otherdeed,1.6832452796047392,22.8,1.6555,2022,1678579200,5474.219705841404
otherdeed,1.732,25.0,1.72,3636,1678665600,8315.544639538464
otherdeed,1.768,38.5,1.75,1956,1678752000,5500.634604000002
